"./appliances","N/A"
"./appliances/computers","N/A"
"./appliances/computers/generic","Crown"
"./appliances/cooking","Crown"
"./appliances/cooking/hob","Crown"
"./appliances/cooking/oven","Crown"
"./appliances/cooking/us","Crown"
"./appliances/energystar","Becca?"
"./appliances/energystar/entertainment","Becca?"
"./appliances/energystar/entertainment/setTopBoxes","Becca?"
"./appliances/energystar/entertainment/televisionsAndCombinationUnits","Becca?"
"./appliances/energystar/kitchen","Becca?"
"./appliances/energystar/kitchen/clothesWashers","Becca?"
"./appliances/energystar/kitchen/dishwashers","Becca?"
"./appliances/energystar/kitchen/freezers","Becca?"
"./appliances/energystar/kitchen/refrigerators","Becca?"
"./appliances/energystar/office","Becca?"
"./appliances/energystar/office/computers","Becca?"
"./appliances/energystar/office/computers/desktopsAndIntegrated","Becca?"
"./appliances/energystar/office/computers/notebooksAndTablets","Becca?"
"./appliances/energystar/office/computers/workstations","Becca?"
"./appliances/energystar/office/imageEquipment","Becca?"
"./appliances/energystar/office/imageEquipment/copiers","Becca?"
"./appliances/energystar/office/imageEquipment/digitalDuplicators","Becca?"
"./appliances/energystar/office/imageEquipment/faxMachines","Becca?"
"./appliances/energystar/office/imageEquipment/multiFunctionDevices","Becca?"
"./appliances/energystar/office/imageEquipment/printers","Becca?"
"./appliances/entertainment","N/A"
"./appliances/entertainment/generic","Crown"
"./appliances/kitchen","N/A"
"./appliances/kitchen/generic","Crown"
"./appliances/televisions","N/A"
"./appliances/televisions/generic","Crown"
"./appliances/televisions/generic/ranges","Crown"
"./energy","N/A"
"./energy/electricity","WBCSD?"
"./energy/electricity/realTimeElectricity","Elexon?"
"./energy/electricity/realTimeElectricity/fuelEmissionFactors","AMEE?"
"./energy/electricity/realTimeIntermediate","Elexon?"
"./energy/electricityISO","WBCSD?"
"./energy/insulation","N/A"
"./energy/ireland","N/A"
"./energy/ireland/suppliers","Ireland"
"./energy/quantity","Crown"
"./energy/renewable","Crown"
"./energy/uk","N/A"
"./energy/uk/price","Crown"
"./energy/uk/reductions","Unknown"
"./energy/uk/seasonal","Crown"
"./energy/uk/seasonal2","Crown"
"./energy/uk/suppliers","Crown"
"./energy/us","N/A"
"./energy/us/price","EIA"
"./energy/us/state","USGOV"
"./heating","N/A"
"./heating/uk","Crown"
"./heating/uk/floorareas","Crown"
"./heating/uk/heatingtypes","Crown"
"./heating/uk/renewable","Crown"
"./heating/us","USGOV"
"./heating/ustest","N/A"
"./lighting","Crown"
"./sap","Calum?"
"./sap/HeatLosses","Calum?"
"./sap/IHSFuelCosts","Calum?"
"./sap/chsco2emissions","Calum?"
"./sap/chsenergyrequirement","Calum?"
